LAMMPS data file, Author: Jerry Qin

1000 atoms
0 bonds
0 angles

2 atom types

-200.0 6200 xlo xhi
-200.0 6200 ylo yhi
-200.0 6200 zlo zhi

Masses

1 221851
2 422051

Atoms

1 1  5086.333 1373.663 2452.919
52 1  1033.947 31.010 819.314
53 1  430.129 299.888 207.818
54 1  369.550 813.260 417.751
55 1  2053.101 1853.064 634.013
56 1  9.918 585.555 940.972
57 1  880.328 1891.944 2300.047
58 1  124.843 278.781 283.169
59 1  821.284 967.497 242.547
60 1  0.254 5430.033 5594.638
61 1  812.606 617.050 298.976
62 1  418.422 379.930 316.689
63 1  281.645 556.254 84.382
64 1  3845.820 2058.772 2387.937
65 1  95.317 952.327 224.149
66 1  654.393 48.030 865.427
67 1  258.538 0.000 666.054
68 1  585.483 903.408 0.000
69 1  367.888 1047.209 739.610
70 1  570.022 378.881 629.467
71 1  880.005 338.924 362.988
72 1  152.447 108.135 137.095
73 1  175.923 3255.898 3542.140
74 1  948.688 901.671 521.251
75 1  3.990 1404.551 118.592
76 1  121.021 749.580 290.370
77 1  917.306 332.725 239.939
78 1  680.909 612.508 957.101
79 1  350.744 925.270 228.352
80 1  1138.595 185.822 563.574
81 1  0.000 924.464 154.669
82 1  1115.454 323.529 827.436
83 1  438.657 728.128 466.518
84 1  708.192 130.744 175.874
85 1  478.715 859.045 786.326
86 1  98.498 826.055 1149.028
87 1  740.384 59.614 84.731
88 1  700.585 360.927 649.750
89 1  520.448 508.959 683.102
90 1  823.638 370.117 750.925
91 1  1147.085 292.686 509.167
92 1  846.161 988.052 115.705
93 1  3581.257 3682.610 3316.869
94 1  991.171 292.066 1090.036
95 1  555.279 429.761 145.082
96 1  884.005 3.012 364.781
97 1  571.527 584.121 600.752
98 1  698.597 644.422 820.407
99 1  890.608 776.609 309.021
100 1  2748.650 135.791 1594.099
101 1  152.295 728.317 996.154
102 1  545.877 1071.249 262.569
103 1  251.818 995.756 280.010
104 1  632.850 386.099 527.457
105 1  960.759 758.847 829.678
106 1  329.192 828.017 806.760
107 1  314.776 1922.604 514.528
108 1  543.916 897.457 112.480
109 1  715.913 254.274 222.509
110 1  225.400 252.219 703.270
111 1  862.828 466.212 416.408
112 1  703.148 782.751 1141.857
113 1  918.093 185.841 785.838
114 1  298.341 874.615 118.298
115 1  455.377 267.725 704.455
116 1  874.846 752.866 535.156
117 1  755.815 378.819 1037.277
118 1  484.338 11.479 388.770
119 1  1016.108 646.382 451.273
120 1  1032.432 740.872 2332.312
121 1  3936.647 3041.445 1228.678
122 1  3211.534 1287.685 331.888
123 1  2478.388 4652.212 4279.158
124 1  249.363 40.132 261.666
125 1  783.439 822.306 500.184
126 1  416.818 450.519 644.012
127 1  810.986 734.921 407.710
128 1  395.653 915.216 700.459
129 1  468.996 114.108 877.507
130 1  979.289 44.822 939.443
131 1  708.002 0.290 364.568
132 1  509.765 700.756 587.239
133 1  294.641 510.307 375.323
134 1  644.732 407.377 1118.934
135 1  655.595 19.993 521.076
136 1  319.579 334.025 144.041
137 1  564.468 801.679 710.041
138 1  44.672 17.449 269.000
139 1  781.785 255.548 697.347
140 1  109.510 754.286 552.105
141 1  69.541 382.636 373.309
142 1  646.523 648.251 501.039
143 1  625.948 1449.305 2350.346
144 1  479.711 862.891 932.265
145 1  677.355 736.915 1002.576
146 1  1338.354 1219.212 5381.117
147 1  537.381 601.580 483.427
148 1  541.341 785.596 1042.229
149 1  1115.820 204.382 282.473
150 1  343.498 381.321 1028.991
151 1  2491.130 2215.139 3177.128
152 1  53.305 1040.039 395.891
153 1  417.733 1061.840 628.665
154 1  998.155 728.923 719.033
155 1  857.504 596.306 178.798
156 1  960.637 1017.193 274.457
157 1  293.774 2202.967 0.000
158 1  3301.360 2594.750 508.118
159 1  2727.505 1417.884 3235.129
160 1  429.260 933.836 426.321
161 1  1016.642 375.027 313.532
162 1  179.648 60.580 836.746
163 1  308.182 495.191 704.801
164 1  3711.516 3664.146 15.538
165 1  26.333 62.711 662.364
166 1  7.606 3241.683 3.396
167 1  602.102 69.753 390.311
168 1  591.153 790.065 174.089
169 1  1.111 417.466 666.444
170 1  325.669 1195.394 839.549
171 1  580.597 7.836 264.508
172 1  856.448 0.000 976.793
173 1  582.433 2956.763 1616.679
174 1  565.062 667.105 989.309
175 1  94.493 134.288 767.903
176 1  1053.890 911.833 451.357
177 1  0.000 2472.221 1.422
178 1  928.184 797.507 1195.959
179 1  531.154 322.790 297.672
180 1  777.249 209.760 462.961
181 1  192.076 557.278 695.344
182 1  718.495 542.201 724.768
183 1  247.156 624.958 580.263
184 1  529.672 1502.177 1647.795
185 1  1075.596 359.024 427.281
186 1  424.530 468.253 790.065
187 1  132.571 432.770 668.097
188 1  2939.719 0.008 998.711
189 1  268.099 54.497 503.022
190 1  327.681 1025.831 164.816
191 1  115.918 807.569 808.316
192 1  978.427 837.027 24.682
193 1  940.473 197.638 156.844
194 1  823.361 900.386 624.044
195 1  864.898 856.020 880.071
196 1  5384.518 3451.990 923.687
197 1  466.825 728.617 949.473
198 1  1039.498 1043.535 931.239
199 1  796.569 1145.794 781.438
200 1  359.292 343.428 670.330
201 1  990.940 1028.079 493.142
202 1  630.564 1022.106 977.530
203 1  427.776 946.698 120.273
204 1  906.517 272.523 881.495
205 1  582.649 536.739 1002.097
206 1  1015.553 404.919 798.865
207 1  521.982 1015.797 42.876
208 1  967.525 604.230 1121.420
209 1  970.276 291.758 764.316
210 1  0.060 82.568 394.859
211 1  354.126 248.459 594.553
212 1  568.296 910.683 1008.641
213 1  1147.479 896.363 894.543
214 1  1146.173 851.496 507.244
215 1  1815.004 0.000 1065.989
216 1  148.922 755.214 425.060
217 1  739.342 809.941 869.562
218 1  4139.538 5995.549 0.003
219 1  468.192 327.762 572.469
220 1  937.027 734.582 1068.908
221 1  3196.237 1100.861 1078.139
222 1  622.658 612.009 706.236
223 1  400.186 203.092 1047.469
224 1  3068.159 830.782 1655.698
225 1  2274.857 1214.394 313.792
226 1  0.723 323.167 232.035
227 1  912.535 567.624 62.654
228 1  19.542 193.877 624.713
229 1  611.404 842.628 364.307
230 1  680.678 732.212 408.387
231 1  755.461 261.671 831.373
232 1  124.647 377.960 1146.189
233 1  358.190 916.103 919.426
234 1  1055.060 717.296 1125.468
235 1  1088.854 3930.799 1173.172
236 1  639.481 527.197 1267.697
237 1  865.318 491.198 5206.324
238 1  25.678 561.080 824.419
239 1  111.392 125.865 252.921
240 1  312.666 267.248 257.820
241 1  2616.880 3783.921 1751.415
242 1  850.185 865.323 59.045
243 1  150.924 621.064 1049.958
244 1  619.916 262.501 733.042
245 1  111.153 551.911 165.743
246 1  235.676 473.738 596.616
247 1  894.412 400.474 851.090
248 1  813.067 604.184 0.000
249 1  355.953 739.556 646.064
250 1  314.320 453.529 911.415
251 1  402.266 1300.919 3178.987
252 1  624.309 236.287 1084.728
253 1  1104.800 1572.362 2035.372
254 1  1811.093 4744.037 574.236
255 1  122.883 830.403 199.288
256 1  747.183 265.273 971.533
257 1  851.695 2290.868 1179.624
258 1  215.884 803.238 927.232
259 1  278.921 312.698 20.292
260 1  599.606 934.219 883.286
261 1  303.052 628.587 701.715
262 1  950.113 696.901 940.875
263 1  1053.859 514.396 1015.733
264 1  741.670 516.197 201.464
265 1  1147.868 873.866 385.469
266 1  2605.548 446.433 0.000
267 1  699.487 162.319 763.075
268 1  1093.032 1006.158 728.518
269 1  1054.446 773.544 1000.673
270 1  93.727 398.986 250.871
271 1  998.543 892.196 142.922
272 1  1065.353 399.815 616.309
273 1  851.389 729.582 0.000
274 1  2729.335 2057.772 910.665
275 1  855.188 1048.034 325.077
276 1  698.159 504.544 1014.554
277 1  294.970 726.998 870.957
278 1  247.863 377.848 698.742
279 1  0.000 332.058 568.132
280 1  261.646 544.232 214.985
281 1  637.242 1029.629 0.000
282 1  862.790 196.248 611.646
283 1  469.785 420.711 1037.548
284 1  466.776 635.382 49.674
285 1  1003.748 660.120 36.595
286 1  855.381 178.372 958.599
287 1  497.594 145.853 391.938
288 1  418.897 794.850 288.380
289 1  2280.889 1779.751 612.284
290 1  2819.803 3429.670 2308.660
291 1  978.223 492.810 583.217
292 1  861.982 976.962 899.631
293 1  962.527 988.502 60.136
294 1  337.283 458.031 126.823
295 1  93.751 642.816 715.962
296 1  3667.837 1569.904 1051.439
297 1  549.934 37.353 807.273
298 1  904.679 883.949 990.662
299 1  741.254 710.801 540.195
300 1  70.763 232.944 1061.274
301 1  229.011 173.983 265.808
302 1  456.566 524.804 1516.106
303 1  1040.751 483.444 705.131
304 1  596.846 1003.504 363.706
305 1  758.279 138.124 878.751
306 1  823.110 188.301 7.644
307 1  578.776 118.002 706.635
308 1  190.166 42.832 989.364
309 1  1185.904 2067.700 0.000
310 1  448.008 420.456 198.056
311 1  236.726 986.308 84.348
312 1  341.077 714.135 343.287
313 1  2541.163 1964.878 323.846
314 1  375.628 1169.862 554.656
315 1  1261.394 1862.013 3079.604
316 1  1184.076 627.564 187.787
317 1  15.089 279.468 344.942
318 1  1026.907 1112.133 685.903
319 1  2516.068 223.269 4336.660
320 1  872.674 321.310 1018.646
321 1  738.272 865.634 702.739
322 1  512.755 197.490 789.303
323 1  103.852 512.745 373.418
324 1  292.803 766.730 44.521
325 1  750.362 375.043 240.728
326 1  596.843 1133.479 1040.584
327 1  929.230 628.055 338.380
328 1  1102.769 719.168 897.489
329 1  2813.171 2520.224 4776.282
330 1  910.930 473.819 748.313
331 1  608.768 1578.266 2303.241
332 1  0.260 0.008 2842.525
333 1  464.264 437.239 906.702
334 1  659.069 377.914 108.193
335 1  554.889 932.897 466.829
336 1  812.488 608.941 635.546
337 1  847.887 825.709 761.151
338 1  573.592 547.476 316.057
339 1  616.700 350.584 217.330
340 1  349.876 651.751 0.000
341 1  543.840 222.617 634.044
342 1  1034.575 915.374 326.871
343 1  1050.435 682.253 146.576
344 1  28.097 442.942 478.150
345 1  374.833 24.575 562.667
346 1  162.253 635.093 1364.499
347 1  383.525 842.617 0.000
348 1  671.600 615.448 302.862
349 1  182.451 456.445 916.519
350 1  458.697 974.564 828.031
351 1  235.838 137.535 1047.841
352 1  1610.587 0.000 1295.798
353 1  1021.097 257.802 360.542
354 1  1052.190 1155.685 228.129
355 1  1874.810 779.722 1709.409
356 1  271.157 903.304 674.985
357 1  163.974 957.771 677.900
358 1  448.374 1109.616 817.714
359 1  1390.304 1445.283 1758.073
360 1  393.050 1045.677 40.140
361 1  2522.736 3694.440 2082.572
362 1  844.782 766.795 980.160
363 1  190.074 459.503 783.995
364 1  533.990 308.166 138.454
365 1  475.960 8.229 961.692
366 1  506.047 465.709 559.715
367 1  1141.538 520.413 575.778
368 1  650.710 955.732 179.402
369 1  638.866 469.646 670.341
370 1  100.038 263.906 747.512
371 1  1126.456 458.195 875.906
372 1  966.668 106.395 334.694
373 1  435.860 229.333 318.626
374 1  25.455 815.326 92.449
375 1  233.353 1042.559 727.044
376 1  705.079 999.085 835.181
377 1  934.163 777.492 432.132
378 1  886.054 64.657 866.461
379 1  2492.038 2302.961 922.881
380 1  21.782 108.032 531.410
381 1  4404.815 1384.602 659.054
382 1  452.142 929.838 1039.092
383 1  329.502 393.582 793.045
384 1  206.254 2057.409 1575.211
385 1  678.663 179.472 362.225
386 1  796.816 722.247 671.871
387 1  334.873 730.093 224.485
388 1  0.000 573.593 391.357
389 1  270.115 120.812 761.835
390 1  333.315 947.756 797.709
391 1  194.054 21.054 0.000
392 1  239.899 54.505 381.666
393 1  756.190 29.743 773.452
394 1  689.111 930.583 423.941
395 1  2812.727 2733.072 3040.155
396 1  1432.255 501.906 3504.823
397 1  2428.381 3128.834 767.882
398 1  1266.054 1280.417 502.779
399 1  56.372 666.351 442.989
400 1  270.060 637.075 988.073
401 1  1024.386 750.484 1605.177
402 1  1043.636 642.324 1016.363
403 1  218.687 508.601 470.459
404 1  706.022 370.926 803.357
405 1  86.113 708.403 871.395
406 1  551.199 667.451 145.944
407 1  1379.141 4071.399 2080.125
408 1  656.234 47.262 1014.645
409 1  174.860 278.622 1006.200
410 1  938.353 445.934 132.133
411 1  446.910 298.067 420.175
412 1  741.613 4352.114 5998.675
413 1  698.881 560.289 601.873
414 1  787.242 1019.031 4365.083
415 1  767.888 1027.782 956.516
416 1  52.773 760.198 671.625
417 1  527.654 518.167 1120.651
418 1  6.347 683.156 69.375
419 1  400.948 394.665 46.140
420 1  94.069 854.095 0.000
421 1  1936.635 1868.759 1226.975
422 1  339.553 241.131 769.346
423 1  1074.132 119.086 387.591
424 1  895.837 1158.287 355.041
425 1  3176.588 3748.558 2241.969
426 1  59.653 278.038 872.681
427 1  900.312 989.449 588.172
428 1  1658.914 1287.464 1834.015
429 1  688.866 960.210 299.929
430 1  1261.361 880.435 150.613
431 1  560.573 736.574 476.675
432 1  613.743 504.522 519.788
433 1  1045.420 1038.434 373.362
434 1  646.410 291.408 327.905
435 1  715.950 304.204 20.752
436 1  780.605 290.730 567.193
437 1  8.728 540.777 706.556
438 1  999.651 3979.549 2897.179
439 1  508.173 286.069 1033.653
440 1  1162.617 227.960 151.843
441 1  750.668 1046.127 412.929
442 1  1467.299 1516.691 489.205
443 1  1270.085 1033.439 578.263
444 1  389.727 528.602 39.140
445 1  313.050 658.740 464.126
446 1  988.011 625.702 233.787
447 1  538.790 280.189 872.271
448 1  2934.995 2470.471 514.290
449 1  784.535 970.390 526.729
450 1  1080.996 603.709 672.558
451 1  241.300 846.067 1157.573
452 1  1167.238 616.694 306.117
453 1  489.919 826.294 406.152
454 1  819.235 130.605 717.557
455 1  354.122 0.000 756.716
456 1  968.315 1078.943 799.431
457 1  340.371 563.536 837.319
458 1  960.098 594.360 648.347
459 1  887.770 454.829 969.940
460 1  1027.694 2413.873 476.444
461 1  4.498 203.855 146.055
462 1  296.275 1551.165 526.656
463 1  309.559 981.650 397.870
464 1  927.224 891.146 253.989
465 1  118.986 0.730 1729.338
466 1  647.177 259.399 124.120
467 1  394.694 89.228 447.444
468 1  695.345 734.072 740.239
469 1  0.000 690.140 784.489
470 1  431.514 1046.688 497.870
471 1  0.000 1024.185 581.963
472 1  893.465 315.323 660.090
473 1  362.946 1030.622 879.302
474 1  764.084 892.566 155.315
475 1  678.949 462.473 289.274
476 1  204.804 1062.864 413.341
477 1  289.286 131.928 85.518
478 1  2109.095 2237.320 3884.519
479 1  510.150 123.136 53.437
480 1  2542.721 2.022 2.937
481 1  657.471 13.734 687.710
482 1  317.685 460.885 1593.476
483 1  408.168 571.889 731.752
484 1  1076.837 638.586 806.235
485 1  1338.167 1168.811 1262.271
486 1  1234.327 0.006 2012.877
487 1  617.955 1472.090 1061.904
488 1  5913.373 3438.999 5660.530
489 1  1711.155 1741.230 0.005
490 1  2258.707 5007.229 3346.960
491 1  4135.603 3053.512 4682.855
492 1  5746.233 5057.794 0.000
493 1  362.795 1103.690 2747.285
494 1  0.000 81.632 169.561
495 1  510.350 986.778 580.847
496 1  766.918 692.656 907.214
497 1  1324.180 1883.822 5423.415
498 1  100.611 311.523 632.654
499 1  3764.770 3754.290 3212.118
500 1  3531.342 2400.354 323.552
501 2  0.017 4793.868 5549.572
502 2  2730.344 5999.999 6000.000
503 2  4008.302 3333.724 1824.489
504 2  3185.274 2081.854 6000.000
505 2  2657.600 2581.370 0.013
506 2  1345.078 5999.959 1293.575
507 2  666.978 0.026 3040.531
508 2  5999.994 5920.979 3037.639
509 2  5516.872 4153.484 5999.996
510 2  5009.188 1498.455 4086.678
511 2  5485.296 2540.037 3305.213
512 2  4171.027 847.646 132.165
513 2  3297.592 4909.539 2908.864
514 2  2415.694 1931.679 2060.516
515 2  879.752 600.749 500.229
516 2  4070.735 3622.312 3496.729
517 2  5121.812 5711.479 1538.170
518 2  887.137 4628.927 1668.389
519 2  5999.994 4808.985 3602.487
520 2  2594.437 2853.000 4299.487
521 2  0.045 5999.964 1759.245
522 2  0.000 5085.983 3432.082
523 2  3314.024 4781.592 0.022
524 2  5999.967 0.114 698.657
525 2  5917.106 0.075 0.078
526 2  0.067 5457.393 0.037
527 2  3086.797 4344.008 2583.941
528 2  2912.003 1929.810 5999.963
529 2  4352.583 5999.986 261.312
530 2  4235.979 476.646 3570.839
531 2  2406.798 1556.562 736.658
532 2  1081.298 3663.660 0.033
533 2  0.877 3.961 1.700
534 2  5999.976 5742.995 0.012
535 2  5452.623 4918.374 0.040
536 2  0.005 2852.127 2737.679
537 2  1918.364 733.596 0.000
538 2  0.088 5999.946 5999.955
539 2  1743.465 2149.137 0.009
540 2  3773.327 932.105 438.019
541 2  2966.943 5491.055 4774.914
542 2  1212.757 2657.199 4039.580
543 2  2802.929 2969.254 1050.069
544 2  127.677 23.594 1564.475
545 2  1101.370 3339.279 612.235
546 2  1656.504 3911.684 292.590
547 2  3063.184 0.018 186.257
548 2  4999.926 4640.450 3739.877
549 2  186.095 337.183 2013.619
550 2  4356.653 2944.636 4490.329
551 2  803.140 2174.418 0.001
552 2  3244.291 1634.365 794.853
553 2  1337.412 0.000 495.179
554 2  1270.662 4093.521 1777.146
555 2  0.000 689.175 2101.682
556 2  1360.470 1210.058 10.642
557 2  1864.105 2668.914 3256.926
558 2  0.001 1607.144 3335.866
559 2  2377.703 0.137 3128.670
560 2  2940.276 12.958 18.133
561 2  5999.999 0.001 5999.999
562 2  454.534 844.473 559.857
563 2  164.088 5104.197 4866.667
564 2  420.570 2081.578 1387.696
565 2  1843.915 1070.150 0.002
566 2  402.394 1742.581 0.001
567 2  0.001 6000.000 2277.356
568 2  1016.486 1789.974 356.800
569 2  1312.039 220.076 271.556
570 2  1644.494 3853.004 2042.274
571 2  343.830 792.707 1006.626
572 2  203.257 637.594 349.450
573 2  1327.083 323.308 419.554
574 2  351.557 408.007 509.622
575 2  434.871 604.128 1304.030
576 2  855.528 1335.622 307.521
577 2  1632.719 612.961 604.432
578 2  426.476 597.069 382.129
579 2  1378.066 409.643 728.949
580 2  473.493 381.094 1346.662
581 2  831.450 1296.227 918.705
582 2  4175.791 0.000 3355.783
583 2  838.578 997.004 740.777
584 2  1420.254 611.111 1035.932
585 2  1277.032 1860.543 1452.534
586 2  185.149 596.640 850.240
587 2  835.359 5999.999 5088.020
588 2  2134.223 20.975 4.555
589 2  1424.721 879.738 173.807
590 2  565.823 747.449 1253.375
591 2  1048.914 928.421 1057.301
592 2  863.145 1099.002 1295.578
593 2  1890.246 395.748 2798.428
594 2  4887.889 541.293 1195.894
595 2  1402.518 503.491 279.001
596 2  1060.568 480.422 212.092
597 2  546.458 709.511 305.148
598 2  184.039 260.105 136.080
599 2  571.606 171.410 244.835
600 2  1018.813 1161.237 7.977
601 2  594.091 774.684 856.811
602 2  1124.946 0.000 479.229
603 2  986.881 438.713 1126.681
604 2  2181.293 355.498 7.482
605 2  1245.018 721.187 660.075
606 2  1951.160 376.463 0.000
607 2  1004.583 1289.860 668.790
608 2  825.596 1097.965 0.000
609 2  0.000 989.756 2427.119
610 2  728.294 532.979 423.676
611 2  1958.286 1411.349 1133.410
612 2  1928.589 4343.235 1123.009
613 2  965.313 1630.981 1394.650
614 2  4729.308 5306.265 0.000
615 2  1005.595 505.625 392.242
616 2  1638.081 3880.844 1169.309
617 2  2907.076 763.955 2936.879
618 2  656.578 804.103 1420.158
619 2  1195.740 2.304 1083.395
620 2  853.009 592.855 1023.061
621 2  388.122 451.014 1177.682
622 2  167.473 2337.401 48.376
623 2  850.667 917.186 402.369
624 2  414.298 123.961 692.422
625 2  0.000 4089.439 2444.934
626 2  936.973 363.024 520.256
627 2  114.751 180.767 398.169
628 2  226.617 1208.289 98.904
629 2  1190.555 502.889 734.437
630 2  6000.000 5430.960 3272.861
631 2  1392.191 788.100 893.867
632 2  103.005 1538.121 2608.758
633 2  1669.062 1179.359 0.003
634 2  436.088 786.321 129.018
635 2  407.048 849.671 1193.847
636 2  376.514 3.058 38.255
637 2  1672.689 0.000 2540.622
638 2  1061.833 4516.556 3173.609
639 2  5637.717 4297.594 1539.814
640 2  55.102 387.166 994.490
641 2  2824.892 2838.458 5718.258
642 2  421.194 1289.261 472.235
643 2  181.535 30.319 1165.545
644 2  835.390 635.808 1226.617
645 2  969.874 84.389 668.610
646 2  1120.609 1047.994 573.235
647 2  0.165 5013.524 4147.974
648 2  3.217 5.982 3279.803
649 2  743.880 802.914 292.065
650 2  3621.054 1132.526 3698.434
651 2  0.000 176.340 1629.118
652 2  0.000 509.537 1119.650
653 2  601.428 1288.370 802.977
654 2  1792.566 3425.327 791.043
655 2  223.968 487.621 1073.157
656 2  1446.425 321.128 918.784
657 2  2105.038 0.000 4088.615
658 2  1449.661 2739.475 2402.205
659 2  1136.059 273.101 1124.073
660 2  1449.924 19.032 5.088
661 2  299.544 672.686 1433.552
662 2  613.801 3657.378 2751.816
663 2  874.895 1425.871 733.224
664 2  2387.649 1632.111 5999.997
665 2  56.352 1074.273 86.247
666 2  375.100 1120.634 337.769
667 2  418.232 240.954 66.487
668 2  182.765 2668.771 2040.189
669 2  1233.342 97.160 909.448
670 2  3715.058 566.018 5152.232
671 2  1486.633 201.796 742.351
672 2  577.825 2747.008 0.000
673 2  460.819 1401.775 4.094
674 2  854.004 1548.350 474.461
675 2  0.000 1719.900 2596.141
676 2  88.457 562.553 567.055
677 2  349.479 221.505 1393.385
678 2  405.497 593.209 579.351
679 2  5998.397 469.444 4397.883
680 2  648.545 854.320 558.971
681 2  779.346 170.634 1104.829
682 2  1903.931 930.093 1535.600
683 2  422.637 707.574 794.546
684 2  393.394 1330.928 1111.089
685 2  2746.902 5469.273 956.590
686 2  1220.762 1322.636 639.583
687 2  2064.748 1156.708 925.208
688 2  709.849 182.182 1317.365
689 2  958.629 2757.210 4631.215
690 2  1023.085 353.374 956.658
691 2  1243.904 465.044 1163.043
692 2  731.231 886.981 1001.570
693 2  1218.940 344.913 954.154
694 2  1281.489 237.047 592.976
695 2  1040.343 1206.152 374.455
696 2  0.000 477.349 1727.418
697 2  423.934 577.718 983.254
698 2  731.486 0.000 1140.850
699 2  6000.000 611.808 1794.482
700 2  150.211 829.678 1411.434
701 2  1253.104 1178.585 325.954
702 2  6000.000 808.590 5999.999
703 2  5891.001 5965.527 80.750
704 2  1065.531 550.272 1249.602
705 2  5999.951 4756.631 5999.977
706 2  914.973 1220.563 1148.081
707 2  1098.725 1342.011 1128.548
708 2  0.000 4876.010 3677.221
709 2  341.652 2103.276 1098.561
710 2  536.543 478.582 0.000
711 2  218.661 384.541 334.675
712 2  2376.442 1376.549 2758.239
713 2  825.550 295.504 122.891
714 2  703.821 163.830 2593.925
715 2  914.305 747.149 149.290
716 2  1974.179 2042.460 267.182
717 2  1438.884 819.663 0.000
718 2  2618.337 4040.873 1320.603
719 2  2080.357 5986.596 5576.454
720 2  512.151 909.896 258.565
721 2  174.860 563.953 2623.393
722 2  1170.399 71.503 658.316
723 2  894.644 19.449 145.937
724 2  4891.617 3286.868 0.000
725 2  610.940 923.697 1167.847
726 2  1255.848 0.000 207.692
727 2  0.002 436.035 2377.767
728 2  653.129 626.645 1123.040
729 2  1128.295 805.953 87.649
730 2  1373.305 673.790 228.453
731 2  1515.267 463.245 0.000
732 2  2659.914 2384.106 5999.999
733 2  364.768 1314.884 153.938
734 2  3410.821 2154.383 631.104
735 2  655.703 530.261 1665.004
736 2  1024.713 2998.217 5999.938
737 2  1080.669 874.787 645.341
738 2  326.229 53.256 917.819
739 2  527.406 431.280 413.121
740 2  3743.262 2950.904 1786.379
741 2  2685.085 0.000 2072.050
742 2  179.474 1257.893 1175.585
743 2  4896.517 3879.296 253.737
744 2  694.406 1169.324 903.253
745 2  996.988 919.567 830.996
746 2  588.084 1320.522 1022.065
747 2  699.911 813.189 35.593
748 2  0.000 1277.832 250.633
749 2  135.815 937.266 900.396
750 2  633.535 1337.358 423.499
751 2  2004.967 1632.885 865.420
752 2  2238.176 410.070 1441.869
753 2  5312.185 1691.701 1316.983
754 2  57.301 538.591 2213.753
755 2  658.992 1414.688 604.754
756 2  1220.753 176.146 420.456
757 2  1387.751 1534.872 1058.479
758 2  1076.893 1124.379 1070.116
759 2  1095.187 170.316 1295.666
760 2  1267.837 919.245 769.125
761 2  3531.493 1922.245 1098.775
762 2  1096.365 1173.060 846.321
763 2  713.089 1112.680 247.284
764 2  2065.815 229.959 2856.688
765 2  223.432 758.305 715.234
766 2  683.375 2476.565 0.001
767 2  794.684 103.953 298.959
768 2  950.365 313.468 1273.192
769 2  1055.631 181.037 885.243
770 2  1252.010 657.722 835.761
771 2  933.067 1346.723 5999.999
772 2  1248.367 848.655 1016.076
773 2  151.677 950.004 1249.168
774 2  1438.079 770.745 580.199
775 2  2479.238 4865.308 4849.429
776 2  2004.406 0.000 6000.000
777 2  863.554 599.710 1407.728
778 2  1514.715 4350.559 5561.101
779 2  0.000 1148.823 3104.362
780 2  696.702 3229.747 2181.658
781 2  0.001 0.000 3855.126
782 2  1431.887 452.520 541.081
783 2  1004.431 0.000 1208.713
784 2  5113.270 1717.425 2557.167
785 2  1152.873 358.089 0.000
786 2  205.862 681.308 141.534
787 2  1744.772 3254.317 1203.837
788 2  967.958 1273.386 164.236
789 2  0.000 3464.535 2693.969
790 2  1412.750 157.457 113.988
791 2  3627.760 2163.996 0.000
792 2  4680.606 4672.001 1649.089
793 2  1212.619 732.101 1172.102
794 2  7.511 811.868 1289.663
795 2  3987.040 596.753 3668.719
796 2  2189.873 5207.519 0.002
797 2  687.165 1333.803 203.334
798 2  616.398 384.751 954.689
799 2  1247.287 453.626 164.572
800 2  560.447 398.004 778.082
801 2  790.394 479.533 1148.464
802 2  6000.000 902.279 0.001
803 2  544.130 1980.276 318.642
804 2  1445.254 626.396 437.816
805 2  392.373 278.178 904.816
806 2  3261.672 4534.175 291.710
