LAMMPS data file, Author: Jerry Qin

1000 atoms
0 bonds
0 angles

2 atom types

-100.0 5100 xlo xhi
-100.0 5100 ylo yhi
-100.0 5100 zlo zhi

Masses

1 221851
2 422051

Atoms

1 1  906.141 4136.480 2267.850
525 2  0.000 1309.060 971.514
526 2  707.957 0.141 4923.836
527 2  0.000 5000.000 4078.985
528 2  3768.418 4079.189 0.000
529 2  2776.021 4999.999 296.361
530 2  3949.680 0.456 111.686
531 2  949.515 590.722 4097.759
532 2  0.010 3232.549 2311.535
533 2  0.530 1735.747 910.331
534 2  2608.960 2637.365 1970.436
535 2  3900.618 4973.273 413.105
536 2  5000.001 0.000 -0.001
537 2  3237.762 4980.923 4999.226
538 2  14.901 228.607 1966.062
539 2  0.000 577.367 2910.392
540 2  0.986 2.994 2798.134
541 2  1029.559 1120.910 0.000
542 2  2906.006 3719.001 0.000
543 2  0.249 2749.271 4999.959
544 2  6.358 15.000 4833.985
545 2  246.802 2122.624 2056.791
546 2  3765.170 2073.662 4998.912
547 2  675.600 1747.874 0.008
548 2  566.061 3255.419 0.000
549 2  0.111 2754.921 50.756
550 2  992.238 542.981 2438.107
551 2  570.992 4997.823 1763.831
552 2  3606.759 3431.635 1963.627
553 2  50.536 4256.434 1523.205
554 2  3959.816 0.000 1273.821
555 2  0.000 4999.999 3552.064
556 2  2860.187 4672.942 1212.127
557 2  2033.394 4028.776 417.642
558 2  4999.608 3442.540 653.532
559 2  0.000 1782.662 1869.274
560 2  2374.420 4603.163 0.886
561 2  4006.489 902.614 3609.300
562 2  1484.198 0.000 829.315
563 2  105.488 759.884 467.638
564 2  3452.361 2852.258 3234.056
565 2  1720.678 0.000 1223.244
566 2  1142.643 1289.821 2344.879
567 2  62.269 947.269 1381.711
568 2  2232.844 4674.151 1850.508
569 2  1.298 2359.751 2630.543
570 2  419.469 2942.452 699.499
571 2  675.175 672.635 1372.917
572 2  1441.565 583.257 306.897
573 2  1240.284 857.730 101.348
574 2  853.621 407.974 1233.246
575 2  915.189 1946.058 0.000
576 2  582.635 1041.981 1037.342
577 2  0.000 1459.151 1192.429
578 2  0.000 1331.600 3303.976
579 2  27.390 508.220 384.997
580 2  1702.067 0.000 225.707
581 2  1508.636 1033.734 561.918
582 2  342.372 0.000 2406.678
583 2  1169.996 715.937 1033.765
584 2  1541.751 945.923 1232.164
585 2  1193.798 650.391 495.499
586 2  764.203 1379.643 1109.437
587 2  2673.953 0.001 1051.830
588 2  211.600 1471.099 345.025
589 2  672.663 21.678 1452.804
590 2  1369.197 731.409 631.889
591 2  0.000 3744.700 4.110
592 2  0.000 2481.521 0.000
593 2  633.224 0.000 824.226
594 2  214.120 1147.121 1267.904
595 2  2955.973 2250.891 0.000
596 2  452.042 1337.883 858.651
597 2  291.299 328.730 1314.790
598 2  2328.959 449.472 1245.777
599 2  1269.108 385.552 926.465
600 2  1537.817 1421.243 1425.618
601 2  759.157 0.000 1958.520
602 2  615.470 1148.924 34.411
603 2  0.000 1570.465 314.163
604 2  3758.013 4835.412 1719.015
605 2  3.786 2336.313 1399.050
606 2  60.624 289.607 1378.778
607 2  0.000 594.799 732.475
608 2  523.400 1640.357 1660.345
609 2  1158.910 955.699 380.011
610 2  1426.547 2755.189 0.000
611 2  5000.000 2268.136 1974.240
612 2  675.043 3.627 2106.347
613 2  0.000 3420.724 785.997
614 2  389.388 1703.371 494.371
615 2  2182.743 0.000 3425.197
616 2  1574.043 285.130 777.491
617 2  890.625 528.030 1092.015
618 2  4234.439 4960.746 92.995
619 2  1048.065 2.922 401.177
620 2  1134.069 293.502 161.676
621 2  1129.602 3547.841 1168.677
622 2  2380.852 97.975 1347.790
623 2  0.000 702.868 1085.970
624 2  816.215 831.765 1336.577
625 2  977.262 1007.470 115.586
626 2  1661.405 272.524 291.073
627 2  1655.217 680.656 792.226
628 2  1724.967 379.887 769.156
629 2  673.701 581.874 970.085
630 2  227.000 940.805 1446.853
631 2  1193.277 2144.721 4461.770
632 2  89.849 216.618 616.151
633 2  418.833 200.636 1279.187
634 2  1863.737 498.146 411.456
635 2  4453.087 0.001 412.734
636 2  777.483 499.760 1722.252
637 2  3700.410 562.382 3491.730
638 2  0.004 3732.697 481.624
639 2  1654.663 0.005 4535.333
640 2  205.700 385.177 1812.836
641 2  504.417 2826.456 3124.830
642 2  860.988 1438.003 34.535
643 2  32.659 4349.708 173.023
644 2  571.724 1374.065 682.420
645 2  53.250 149.795 1572.660
646 2  762.099 1479.911 661.606
647 2  34.246 28.743 172.912
648 2  1266.071 1641.566 4136.729
649 2  843.947 2099.499 121.189
650 2  207.233 1096.280 2054.336
651 2  1685.239 3143.411 0.000
652 2  1510.458 1975.273 1332.512
653 2  383.015 972.473 1307.731
654 2  1048.614 1374.838 220.678
655 2  1444.613 4038.768 832.941
656 2  1473.736 1797.456 3517.933
657 2  1311.511 303.227 153.874
658 2  2062.615 2097.521 2105.085
659 2  4853.570 1177.324 0.000
660 2  980.429 165.925 0.000
661 2  1185.856 1400.069 488.484
662 2  928.405 510.505 1408.673
663 2  905.199 0.000 1794.934
664 2  3096.550 15.112 4.430
665 2  2000.814 1187.038 1.577
666 2  1052.778 1648.846 515.013
667 2  415.214 2469.527 0.000
668 2  2676.621 177.678 501.743
669 2  1047.690 0.000 1383.285
670 2  12.295 609.327 924.190
671 2  3688.184 3436.444 1731.449
672 2  348.338 826.254 4231.646
673 2  0.000 616.246 1870.743
674 2  298.328 1649.788 746.958
675 2  4920.209 1450.996 1442.799
676 2  1361.403 531.663 13.967
677 2  4818.456 3642.756 764.550
678 2  5000.000 5000.000 4226.859
679 2  1314.904 972.383 775.353
680 2  531.612 1744.235 848.447
681 2  1332.245 530.153 771.935
682 2  496.657 582.652 431.678
683 2  0.000 833.412 4327.468
684 2  513.175 675.582 1427.315
685 2  1137.476 1400.443 1848.777
686 2  1385.221 1237.512 352.993
687 2  1601.565 785.505 2222.202
688 2  147.224 84.115 725.492
689 2  525.076 1015.421 236.758
690 2  1433.177 812.461 280.962
691 2  1338.543 1448.604 2173.288
692 2  1081.975 2249.777 0.000
693 2  0.000 919.099 705.508
694 2  3901.537 1950.555 3149.666
695 2  0.000 1945.856 221.170
696 2  1184.989 2062.594 845.279
697 2  167.629 2045.076 603.070
698 2  3126.061 3130.716 845.995
699 2  1044.343 423.528 973.631
700 2  368.728 822.158 589.185
701 2  317.664 453.061 1144.460
702 2  1140.125 1869.101 972.972
703 2  1379.622 1071.267 104.011
704 2  326.438 359.120 183.099
705 2  3099.751 370.076 3937.875
706 2  1103.517 1303.938 680.046
707 2  979.494 254.164 391.622
708 2  1652.537 119.202 956.169
709 2  4998.366 1735.470 2614.045
710 2  1005.519 417.505 1629.270
711 2  1149.577 0.000 1668.540
712 2  1354.765 0.000 2643.965
713 2  1.037 1009.787 3297.462
714 2  622.652 931.131 114.421
715 2  639.512 1509.197 172.026
716 2  1682.997 1822.832 590.354
717 2  57.332 445.136 1749.708
718 2  1346.411 345.398 1478.100
719 2  2487.962 2100.949 3515.683
720 2  0.000 0.000 695.062
721 2  1033.724 800.447 0.000
722 2  2705.010 3198.634 3151.270
723 2  1442.400 3957.338 209.065
724 2  243.092 471.814 941.149
725 2  43.520 279.527 1785.548
726 2  2068.121 428.864 79.253
727 2  815.956 0.000 585.461
728 2  3214.903 3179.580 560.972
729 2  353.634 0.000 642.310
730 2  899.963 2026.736 456.447
731 2  719.744 238.344 85.238
732 2  522.902 497.081 1162.820
733 2  775.076 1815.956 2175.266
734 2  3449.980 4218.805 4512.928
735 2  486.625 1515.227 341.333
736 2  2458.982 889.867 3090.993
737 2  1521.812 725.607 400.236
738 2  658.579 360.087 388.002
739 2  1001.390 730.804 736.018
740 2  1041.569 307.982 741.236
741 2  844.289 20.744 846.015
742 2  4955.039 1871.077 1633.276
743 2  1991.277 2544.290 0.000
744 2  1143.649 397.487 427.203
745 2  106.793 331.915 139.238
746 2  1604.515 446.120 0.000
747 2  261.784 816.379 1569.422
748 2  1279.539 87.332 1479.057
749 2  5000.000 2288.855 143.636
750 2  0.000 0.000 3878.864
751 2  4799.900 1130.847 2579.803
752 2  974.690 2331.663 411.055
753 2  1550.781 0.000 571.117
754 2  1493.607 831.125 780.175
755 2  982.403 597.397 952.957
756 2  1668.946 890.036 259.191
757 2  0.000 1100.183 2176.412
758 2  1307.155 51.765 427.693
759 2  978.330 298.212 1450.246
760 2  1780.912 711.276 0.000
761 2  4507.537 1115.283 385.700
762 2  740.450 263.731 667.498
763 2  0.000 734.543 172.783
764 2  0.000 1140.596 2701.105
765 2  500.837 688.827 2510.774
766 2  4868.829 -0.000 108.163
767 2  761.476 3198.724 965.616
768 2  1620.370 788.758 566.974
769 2  2224.355 2494.117 3903.165
770 2  3233.384 2872.868 441.914
771 2  523.941 151.839 1435.853
772 2  10.142 1233.465 708.747
773 2  342.311 0.000 1216.534
774 2  833.032 1249.747 517.067
775 2  0.000 2196.540 1039.872
776 2  477.386 818.522 264.343
777 2  237.398 302.780 0.000
778 2  2852.953 284.621 4855.019
779 2  1437.405 3586.180 2579.556
780 2  1171.307 1239.498 842.483
781 2  287.301 1010.825 1751.298
782 2  1288.329 289.534 344.814
783 2  3448.891 2458.245 253.144
784 2  1398.331 62.895 1016.850
785 2  2933.018 1478.427 2359.087
786 2  4780.937 1638.925 3749.055
787 2  317.545 640.311 1600.321
788 2  11.500 390.354 1009.383
789 2  987.295 114.509 1014.887
790 2  2618.501 1675.340 1380.693
791 2  185.720 1374.153 1077.144
792 2  382.502 811.411 971.569
793 2  2122.834 2027.883 0.000
794 2  1485.294 2161.395 1015.534
795 2  430.436 1390.961 1154.998
796 2  681.223 246.654 1008.816
797 2  126.366 996.510 789.663
798 2  367.654 0.000 2798.799
799 2  825.958 635.165 756.935
