LAMMPS data file, Author: Jerry Qin

1000 atoms
0 bonds
0 angles

2 atom types

-100 5100 xlo xhi
-100 5100 ylo yhi
-100 5100 zlo zhi

Masses

1 221851
2 422051

Atoms

1 1  9.661 376.044 451.799
181 1  3841.795 3660.771 167.680
182 1  3929.090 3257.636 386.306
183 1  3893.624 3595.294 282.288
184 1  3980.596 3258.780 945.600
185 1  3530.590 3422.386 538.919
186 1  3263.904 3392.180 145.661
187 1  3571.569 3280.449 350.490
188 1  3368.015 3233.833 939.195
189 1  3201.922 784.435 3117.777
190 1  3479.968 263.721 3822.814
191 1  3635.335 511.020 3712.044
192 1  3564.363 432.357 3283.931
193 1  3480.310 422.383 3709.658
194 1  3268.570 783.209 3459.195
195 1  3777.589 311.276 3689.945
196 1  3073.298 696.768 3472.419
197 1  3741.688 105.179 3702.345
198 1  3411.152 722.182 3713.339
199 1  3779.808 525.735 3490.847
200 1  3772.013 890.275 3251.152
201 1  3632.696 865.894 3462.015
202 1  3245.589 606.007 3206.292
203 1  3233.132 742.473 3301.646
204 1  3667.034 240.812 3811.284
205 1  3675.879 638.815 3364.114
206 1  3153.418 147.126 3424.575
207 1  3091.646 201.466 3304.157
208 1  3006.293 712.224 3088.489
209 1  3459.971 831.879 3144.849
210 1  3296.783 721.777 3047.512
211 1  3141.981 788.534 3743.832
212 1  3161.255 532.702 3151.877
213 1  3767.628 644.509 3585.501
214 1  3459.222 114.969 3435.870
215 1  3459.467 852.785 3270.137
216 1  3466.409 879.946 3717.211
217 1  3234.685 118.047 3637.671
218 1  3405.995 695.618 3486.915
219 1  3538.459 808.352 3825.772
220 1  3331.962 427.082 3123.204
221 1  3495.297 332.523 3213.396
222 1  3277.800 264.216 3167.753
223 1  3289.217 261.333 3750.749
224 1  3749.028 314.791 3542.634
225 1  3318.247 107.352 3797.144
226 1  610.121 3844.798 3481.597
227 1  1615.234 2507.712 3788.867
228 1  286.597 4942.766 4023.868
229 1  302.283 3444.362 3946.711
230 1  931.619 3645.740 3210.770
231 1  358.321 3635.609 3937.240
232 1  869.484 3181.175 3492.499
233 1  416.445 3620.331 3369.682
234 1  870.295 3816.966 3463.699
235 1  895.453 3311.764 3776.862
236 1  330.600 3906.979 3084.480
237 1  2500.000 5000.000 4623.927
238 1  807.401 3272.590 3980.393
239 1  663.893 3348.911 3607.476
240 1  1.050 2509.005 4953.893
241 1  286.956 3203.491 3257.705
242 1  206.772 3510.575 3339.339
243 1  74.677 3916.235 3303.636
244 1  543.506 3664.472 3750.387
245 1  2320.071 2592.799 2655.381
246 1  85.210 3438.111 3637.958
247 1  406.142 3186.453 3785.591
248 1  0.006 2500.003 2500.005
249 1  481.684 3267.387 3984.090
250 1  635.488 3723.908 3680.334
251 1  245.727 3354.652 3361.659
252 1  57.892 3606.905 3337.820
253 1  854.584 3841.586 3787.797
254 1  79.361 3490.437 3984.032
255 1  593.125 3627.172 3556.143
256 1  461.677 3684.218 3462.647
257 1  371.356 3489.324 3661.428
258 1  659.174 3891.460 3782.244
259 1  40.926 4999.475 2500.858
260 1  926.407 3405.191 3382.330
261 1  758.959 3842.848 3366.098
262 1  933.409 3793.845 4040.802
263 1  266.966 3730.786 3990.845
264 1  3515.621 3263.861 3831.828
265 1  2601.946 2634.900 3306.230
266 1  4836.718 4948.037 3759.497
267 1  3264.992 3524.189 3808.819
268 1  4999.985 4999.987 2500.075
269 1  3431.233 3776.912 3394.528
270 1  3780.236 3242.177 3349.228
271 1  3535.094 3528.415 3449.814
272 1  4159.751 3881.604 3396.795
273 1  3177.254 3117.652 3150.056
274 1  3510.962 3101.433 3189.158
275 1  3674.280 3097.355 3598.104
276 1  3630.174 3191.862 3395.232
277 1  3583.855 2996.164 3178.901
278 1  3773.530 3218.519 3533.460
279 1  2871.523 3325.068 2500.000
280 1  3457.980 3714.083 3669.428
281 1  3827.514 3474.445 3314.577
282 1  3671.598 3697.316 3134.264
283 1  3541.118 3405.356 3130.319
284 1  3479.027 3631.174 3500.749
285 1  3886.906 3724.943 3653.740
286 1  3270.650 3754.093 3662.730
287 1  3719.464 3407.651 3495.573
288 1  4896.018 2528.385 4964.178
289 1  3156.049 3632.646 3551.207
290 1  3516.658 3602.417 3650.415
291 1  3779.252 3160.155 4120.509
292 1  3626.010 3220.167 3129.887
293 1  3130.974 3850.516 3270.416
294 1  3154.012 3748.891 3605.006
295 1  3452.224 3471.332 3696.179
296 1  3158.834 3781.045 3166.981
297 1  3348.895 3573.695 3658.641
298 1  2830.520 3169.285 3555.209
299 1  3209.991 3636.018 3152.131
300 1  3644.730 3842.306 3753.335
301 2  885.578 224.694 26.240
302 2  527.186 697.749 668.510
303 2  446.320 950.850 801.372
304 2  186.360 673.044 393.369
305 2  339.445 338.698 466.588
306 2  107.003 385.287 80.836
307 2  219.998 730.018 697.627
308 2  647.737 53.276 673.689
309 2  594.387 371.678 321.250
310 2  820.652 477.298 720.436
311 2  105.071 253.847 873.611
312 2  327.468 639.043 905.367
313 2  264.569 62.278 484.322
314 2  724.717 637.651 722.805
315 2  262.805 790.443 945.250
316 2  325.038 904.423 317.902
317 2  452.399 253.351 370.867
318 2  905.301 34.230 610.356
319 2  810.038 703.432 780.137
320 2  650.526 435.496 143.029
321 2  46.806 465.601 1017.165
322 2  737.482 62.510 182.940
323 2  144.562 419.289 346.813
324 2  241.514 359.125 129.576
325 2  484.784 402.898 0.010
326 2  934.293 215.893 927.954
327 2  554.096 754.278 558.389
328 2  197.525 535.436 391.808
329 2  19.499 789.989 937.395
330 2  376.324 365.643 214.584
331 2  894.226 78.663 929.307
332 2  671.150 757.268 706.503
333 2  201.079 416.172 919.572
334 2  708.579 861.335 761.343
335 2  670.019 364.915 696.625
336 2  164.163 714.304 920.654
337 2  259.260 249.076 503.557
338 2  569.349 400.075 888.249
339 2  372.531 711.527 433.491
340 2  223.290 642.144 1.103
341 2  870.823 481.633 892.045
342 2  46.515 207.948 757.076
343 2  812.436 265.057 606.867
344 2  287.676 118.717 367.498
345 2  332.864 823.656 568.179
346 2  419.996 748.102 781.037
347 2  570.752 903.703 418.456
348 2  702.860 928.019 253.797
349 2  333.204 162.633 123.738
350 2  980.525 639.298 826.529
351 2  517.345 429.477 132.967
352 2  250.714 44.022 188.319
353 2  73.667 425.560 803.495
354 2  449.292 136.654 197.930
355 2  688.793 497.107 908.898
356 2  372.662 361.724 945.251
357 2  602.759 181.619 637.498
358 2  989.566 437.040 636.324
359 2  421.811 776.367 901.232
360 2  834.048 170.047 257.879
361 2  60.078 702.125 766.170
362 2  894.852 604.475 93.429
363 2  774.003 388.584 328.294
364 2  486.088 674.441 196.759
365 2  0.010 954.997 571.126
366 2  20.154 173.754 369.417
367 2  162.406 960.275 970.889
368 2  867.987 603.910 883.773
369 2  862.920 295.487 247.880
370 2  735.606 340.050 490.176
371 2  218.853 983.754 493.587
372 2  913.925 301.258 734.124
373 2  327.915 244.362 248.605
374 2  212.128 28.754 591.204
375 2  343.205 593.868 407.392
376 2  148.744 788.745 604.530
377 2  165.078 189.290 174.075
378 2  563.315 197.827 264.673
379 2  388.673 758.454 212.057
380 2  526.736 754.792 335.880
381 2  409.164 428.737 356.904
382 2  84.372 961.840 724.841
383 2  731.673 958.692 933.077
384 2  167.766 153.864 930.881
385 2  118.073 656.747 505.284
386 2  700.298 680.147 54.307
387 2  95.387 700.008 201.295
388 2  374.469 671.097 666.457
389 2  2736.545 917.150 603.160
390 2  2863.334 787.248 922.733
391 2  2676.045 459.213 273.424
392 2  2866.807 354.960 268.155
393 2  2828.607 481.186 564.506
394 2  2882.308 118.177 310.111
395 2  2839.254 477.683 685.321
396 2  2900.597 693.112 684.691
397 2  2893.817 694.956 805.487
398 2  2660.309 127.938 216.639
399 2  2813.549 574.812 71.007
400 2  2681.245 469.140 672.391
401 2  2805.231 438.385 907.526
402 2  2689.798 800.202 774.714
403 2  2886.865 636.210 195.576
404 2  2656.334 178.757 653.026
405 2  2642.600 351.121 618.632
406 2  2792.945 853.036 722.187
407 2  2752.236 241.649 90.017
408 2  2664.776 819.757 654.070
409 2  2691.346 701.803 228.502
410 2  2847.434 290.170 149.590
411 2  2769.130 117.938 36.701
412 2  2858.196 2.250 446.730
413 2  2916.827 578.074 649.078
414 2  2862.497 599.857 477.191
415 2  2827.232 94.847 768.624
416 2  2698.196 1.312 757.871
417 2  2601.851 234.952 488.818
418 2  2750.484 607.704 780.831
419 2  2690.020 94.517 334.170
420 2  2663.952 72.211 105.344
421 2  2902.710 578.790 771.694
422 2  2608.014 14.404 502.383
423 2  2729.458 671.726 76.008
424 2  2639.100 173.279 31.581
425 2  2728.617 378.887 113.008
426 2  2766.861 732.576 862.555
427 2  2865.434 887.538 550.250
428 2  2792.259 208.121 222.260
429 2  2640.783 643.468 447.975
430 2  2667.427 920.805 721.075
431 2  2660.447 629.162 585.013
432 2  2727.499 536.785 454.249
433 2  2735.017 855.928 176.410
434 2  2644.271 823.320 278.500
435 2  2721.911 263.653 489.394
436 2  2615.289 358.024 781.860
437 2  2916.286 137.077 455.744
438 2  2780.733 387.521 425.866
439 2  2767.330 42.593 167.097
440 2  2597.794 248.716 227.213
441 2  2774.832 227.168 769.317
442 2  2744.824 372.141 706.914
443 2  2851.016 329.333 795.574
444 2  2808.038 755.289 484.826
445 2  2599.504 788.047 484.287
446 2  2890.888 629.037 980.093
447 2  2657.020 553.486 179.368
448 2  2899.438 795.478 161.644
449 2  2937.055 679.478 304.392
450 2  2658.096 431.422 868.901
451 2  2777.913 900.526 67.975
452 2  2613.284 661.326 693.099
453 2  2667.468 331.558 374.499
454 2  2775.547 662.082 613.552
455 2  2757.719 910.862 345.323
456 2  2802.298 309.842 590.248
457 2  2765.889 558.218 250.045
458 2  2917.469 152.540 699.895
459 2  2768.864 554.504 896.970
460 2  2847.259 900.700 819.624
461 2  2836.992 655.718 370.681
462 2  2697.135 810.056 395.862
463 2  2909.725 479.263 367.650
464 2  2812.650 274.383 367.206
465 2  2562.293 463.136 698.023
466 2  2866.761 75.178 103.531
467 2  2665.070 639.658 971.200
468 2  2625.805 405.335 472.796
469 2  2884.415 24.292 649.387
470 2  2682.356 161.277 434.799
471 2  2796.104 708.291 985.327
472 2  2936.094 405.387 625.661
473 2  2644.270 760.703 881.060
474 2  2827.523 815.977 317.283
475 2  2720.964 69.636 512.145
476 2  580.464 2752.195 980.885
477 2  303.773 3461.570 1814.163
478 2  1633.116 3348.129 331.003
479 2  565.785 4542.128 417.919
480 2  1025.294 3751.879 476.698
481 2  171.469 2618.004 444.958
482 2  260.291 2736.432 414.124
483 2  0.000 2500.000 1254.441
484 2  573.455 2718.969 834.565
485 2  670.360 2673.019 743.724
486 2  810.621 2672.155 926.288
487 2  395.398 2588.185 83.339
488 2  435.481 2554.188 526.973
489 2  145.493 2620.669 108.688
490 2  431.982 2752.853 848.526
491 2  168.705 2550.488 620.024
492 2  455.467 2698.376 356.685
493 2  652.914 2667.276 536.222
494 2  51.670 2685.790 238.539
495 2  283.871 2656.329 501.699
496 2  176.448 2591.424 254.087
497 2  331.693 2535.533 467.633
498 2  945.451 2552.657 261.632
499 2  868.583 2597.615 65.194
500 2  188.544 2692.285 715.036
501 2  960.000 2609.970 733.947
502 2  398.422 2680.607 569.255
503 2  1665.839 2882.228 137.366
504 2  63.967 2614.640 915.285
505 2  270.653 2581.692 112.054
506 2  603.408 2543.241 454.036
507 2  59.291 2679.753 498.066
508 2  449.084 2581.426 283.859
509 2  557.796 2673.177 699.295
510 2  531.469 2621.804 571.603
511 2  938.940 2669.913 866.380
512 2  168.851 2734.082 156.282
513 2  804.461 2705.153 784.438
514 2  0.000 2646.856 76.622
515 2  437.148 2515.891 774.146
516 2  731.341 2571.498 568.386
517 2  885.093 2575.241 523.650
518 2  743.756 2640.032 431.663
519 2  2500.000 2500.000 0.000
520 2  218.257 2527.610 510.385
521 2  55.437 2634.496 777.941
522 2  867.126 2687.244 451.302
523 2  300.563 2535.295 240.592
524 2  665.110 2583.489 835.091
525 2  711.954 2598.598 109.284
526 2  277.065 2573.942 360.653
527 2  231.102 2557.501 728.870
528 2  399.903 2741.770 461.822
529 2  330.259 2595.246 790.549
530 2  528.255 2594.623 106.830
531 2  816.697 2554.393 841.624
532 2  175.970 2568.917 836.458
533 2  841.489 2653.401 660.364
534 2  979.131 2621.063 401.670
535 2  232.513 2651.136 904.897
536 2  679.863 2537.584 221.606
537 2  437.934 2529.819 894.700
538 2  560.053 2727.063 287.191
539 2  574.648 2622.055 926.038
540 2  270.221 2663.112 622.701
541 2  330.271 2723.938 106.705
542 2  60.419 2521.168 685.418
543 2  434.528 2660.426 717.131
544 2  590.023 2584.825 334.812
545 2  510.074 2623.983 448.050
546 2  89.831 2641.754 610.499
547 2  269.443 2740.906 228.164
548 2  460.341 2731.320 166.206
549 2  187.692 2684.688 14.269
550 2  859.686 2618.669 348.738
551 2  349.063 2645.941 233.796
552 2  1451.153 5000.000 2335.239
553 2  832.805 2590.880 195.873
554 2  191.985 2688.393 326.002
555 2  145.581 2510.798 339.081
556 2  498.563 2534.508 999.310
557 2  545.557 2569.395 769.053
558 2  707.623 2593.343 948.740
559 2  359.816 2653.832 917.887
560 2  590.493 2624.135 215.637
561 2  378.620 2776.215 269.762
562 2  2391.080 3121.218 1757.918
563 2  20.390 2574.105 185.261
564 2  420.394 255.555 2786.616
565 2  503.866 667.869 2658.140
566 2  630.709 610.308 2780.175
567 2  744.712 808.947 2671.677
568 2  479.877 122.795 2556.304
569 2  866.360 461.894 2698.780
570 2  272.301 485.761 2726.467
571 2  624.836 299.154 2818.824
572 2  272.891 618.988 2728.039
573 2  638.377 790.990 2766.767
574 2  162.689 235.672 2759.051
575 2  730.452 119.958 2533.241
576 2  234.823 611.590 2555.856
577 2  486.768 449.059 2574.159
578 2  107.009 737.781 2527.137
579 2  765.233 704.764 2759.000
580 2  1069.189 563.239 2682.538
581 2  88.018 689.739 2711.331
582 2  577.021 283.066 2685.074
583 2  812.752 777.191 2554.783
584 2  77.112 202.322 2640.717
585 2  687.685 383.517 2532.995
586 2  849.842 127.007 2740.227
587 2  760.583 265.654 2545.021
588 2  1022.467 449.054 2713.578
589 2  394.623 478.272 2723.653
590 2  376.879 510.174 2595.828
591 2  201.300 271.079 2568.017
592 2  367.338 801.137 2502.649
593 2  431.288 53.557 2665.282
594 2  1045.028 740.779 2603.709
595 2  938.770 289.233 2645.276
596 2  1082.743 613.639 2794.976
597 2  622.043 174.106 2635.543
598 2  497.447 949.111 2604.359
599 2  282.813 899.362 2604.428
600 2  826.324 384.999 2596.040
601 2  821.192 952.586 2761.093
602 2  623.508 177.463 2500.773
603 2  451.208 636.388 2762.575
604 2  904.414 137.548 2526.604
605 2  921.921 57.916 2671.637
606 2  954.831 4.833 2776.424
607 2  941.041 672.663 2500.029
608 2  683.998 514.621 2544.842
609 2  804.845 947.390 2579.164
610 2  775.381 270.278 2690.352
611 2  611.704 712.166 2591.942
612 2  82.388 397.134 2688.379
613 2  956.101 536.972 2500.875
614 2  521.624 480.085 2710.369
615 2  696.928 760.177 2520.542
616 2  610.634 530.892 2645.316
617 2  729.830 1044.162 2674.641
618 2  624.566 2.743 2652.881
619 2  0.000 639.491 2645.276
620 2  632.811 443.698 2744.056
621 2  929.574 640.971 2616.254
622 2  206.054 836.928 2695.566
623 2  658.114 870.701 2569.709
624 2  872.807 1.230 2576.247
625 2  228.293 134.971 2595.257
626 2  714.947 97.009 2759.690
627 2  517.043 173.479 2739.441
628 2  540.528 349.608 2500.447
629 2  932.974 380.400 2536.950
630 2  881.964 882.142 2663.703
631 2  994.813 905.252 2545.153
632 2  366.807 343.403 2533.236
633 2  168.622 538.499 2628.996
634 2  245.616 15.954 2609.090
635 2  777.641 599.326 2661.196
636 2  505.090 799.136 2642.580
637 2  189.366 403.051 2561.610
638 2  749.684 410.866 2699.819
639 2  1030.105 807.389 2815.468
640 2  813.548 592.879 2793.885
641 2  92.658 327.043 2558.237
642 2  380.545 977.878 2588.117
643 2  81.835 29.706 2639.229
644 2  89.838 825.435 2729.049
645 2  213.034 340.233 2694.748
646 2  666.566 927.551 2699.701
647 2  373.747 185.386 2633.505
648 2  303.610 718.128 2627.589
649 2  864.898 717.980 2685.530
650 2  448.609 276.545 2606.487
651 2  3273.798 3894.934 1131.607
652 2  2783.157 3314.581 1601.929
653 2  2500.000 4003.791 1685.778
654 2  2501.371 4888.135 0.001
655 2  3649.582 3544.140 1056.951
656 2  2503.707 4480.079 1044.541
657 2  3966.061 3698.940 188.010
658 2  2667.665 2764.329 1011.793
659 2  2617.474 2546.041 848.665
660 2  2947.471 2686.290 197.704
661 2  2657.131 2800.871 888.241
662 2  2502.660 5000.000 -0.000
663 2  2776.370 2749.826 741.047
664 2  2556.948 2677.394 2.314
665 2  2604.279 2701.749 361.655
666 2  2863.658 2556.795 839.657
667 2  2727.687 2882.806 762.214
668 2  2688.438 2597.510 1026.237
669 2  2575.434 2895.065 838.956
670 2  2694.203 2653.190 753.632
671 2  2756.684 2525.594 443.440
672 2  4992.788 2509.725 1.572
673 2  2689.433 2760.620 180.534
674 2  2798.017 2833.646 922.743
675 2  2546.237 2569.161 635.666
676 2  2657.854 2715.970 611.623
677 2  2518.798 2770.117 70.062
678 2  2603.769 2843.627 378.379
679 2  2820.093 2839.592 369.945
680 2  4997.887 3084.355 0.000
681 2  2884.087 2696.388 333.852
682 2  2688.206 2911.260 949.399
683 2  2817.449 2875.688 524.367
684 2  2789.200 2751.108 1026.127
685 2  2579.837 2808.401 614.942
686 2  2732.678 2841.370 626.836
687 2  2644.987 2569.199 542.781
688 2  2804.567 2677.987 837.499
689 2  2892.945 2748.973 578.725
690 2  2654.927 2537.401 678.316
691 2  2794.517 2856.037 38.530
692 2  2546.609 2796.578 496.745
693 2  2594.860 2665.291 844.778
694 2  2542.776 2678.281 567.327
695 2  2553.564 2755.796 934.993
696 2  2825.885 2612.322 528.240
697 2  2590.650 2859.538 160.086
698 2  3580.710 4576.813 464.683
699 2  2772.093 2723.038 539.798
700 2  2720.765 2509.712 318.038
701 2  2652.559 2697.812 475.018
702 2  2755.203 2581.744 910.842
703 2  2781.899 2839.425 157.718
704 2  2731.750 2910.987 411.652
705 2  2552.247 2728.196 240.865
706 2  2652.982 2569.571 73.352
707 2  2770.933 2570.664 100.774
708 2  2900.594 2727.701 725.621
709 2  2677.429 2838.572 506.380
710 2  4910.613 2620.533 19.488
711 2  2692.325 2533.327 194.644
712 2  2891.413 2791.487 855.626
713 2  2783.554 2616.285 316.357
714 2  2501.272 2704.717 431.677
715 2  2845.305 2827.556 669.041
716 2  2510.899 2558.708 509.107
717 2  2871.135 2562.644 414.802
718 2  2792.097 2689.145 422.481
719 2  3868.484 2775.649 1487.053
720 2  2781.746 2705.142 72.185
721 2  2846.012 2630.346 974.634
722 2  2547.325 2701.937 703.333
723 2  2810.517 2653.520 667.814
724 2  2657.465 2853.614 268.296
725 2  2792.700 2769.756 272.578
726 2  2886.057 2642.571 68.536
727 2  2908.373 2886.700 278.525
728 2  2810.261 2514.548 214.306
729 2  2876.007 2778.111 100.277
730 2  2550.216 2582.806 337.100
731 2  2919.114 2631.071 614.769
732 2  2594.580 2848.990 728.244
733 2  2612.137 2955.289 496.056
734 2  2745.065 2504.305 563.134
735 2  2706.302 2780.108 404.441
736 2  2528.767 2773.086 799.435
737 2  2571.433 2673.323 122.470
738 2  2824.986 2659.888 184.254
739 2  2885.828 400.296 2703.281
740 2  2528.310 1253.820 2500.014
741 2  4142.038 871.515 2555.127
742 2  3007.538 1594.065 2678.334
743 2  4983.950 39.415 2502.783
744 2  4995.198 2492.689 2508.868
745 2  3783.900 1017.737 2542.538
746 2  2671.280 611.613 2805.850
747 2  2677.860 808.395 2878.815
748 2  2508.343 789.979 2785.522
749 2  2618.830 673.342 2571.142
750 2  2683.908 214.833 2574.913
751 2  2756.331 419.695 2755.736
752 2  2509.928 942.883 2808.846
753 2  3358.280 2269.005 4722.710
754 2  2659.598 1087.079 2674.021
755 2  2796.752 788.406 2716.582
756 2  2879.110 72.285 2601.700
757 2  2574.935 410.189 2520.439
758 2  2837.566 628.036 2536.952
759 2  2864.289 506.075 2580.287
760 2  2883.315 178.145 2724.237
761 2  2676.187 0.000 2500.000
762 2  4419.516 2118.632 2991.595
763 2  2602.257 303.774 2512.276
764 2  2593.053 1002.348 2612.145
765 2  2743.251 932.246 2830.121
766 2  2500.000 50.657 3859.194
767 2  2733.461 538.728 2590.651
768 2  2759.878 209.183 2668.931
769 2  2832.277 389.092 2593.485
770 2  2554.796 580.939 2620.816
771 2  3618.880 0.000 3505.241
772 2  2727.783 689.643 2727.992
773 2  2800.359 640.776 2821.057
774 2  2727.379 802.966 2590.392
775 2  2547.187 614.452 2789.223
776 2  2531.904 493.168 2765.766
777 2  2597.319 143.465 2627.045
778 2  2526.651 697.643 2665.953
779 2  2713.720 419.163 2597.422
780 2  2606.832 174.833 2503.913
781 2  2761.819 172.479 2791.119
782 2  2607.731 483.704 2670.219
783 2  2833.093 742.241 2595.230
784 2  2649.094 129.722 2840.727
785 2  2525.861 16.626 2605.755
786 2  2592.284 529.695 2514.908
787 2  2805.405 512.867 2688.779
788 2  2702.007 615.098 2500.000
789 2  2517.582 348.314 2751.530
790 2  2561.663 71.267 2726.195
791 2  2682.416 386.691 2848.909
792 2  2624.266 787.006 2670.010
793 2  2502.654 3.531 2960.513
794 2  2695.153 110.756 2704.299
795 2  2805.274 282.689 2528.809
